iter	Passed	Remaining
403	12121	17882
404	12150	17851
405	12183	17824
406	12220	17805
407	12248	17772
408	12281	17747
409	12315	17722
410	12352	17702
411	12381	17669
412	12407	17634
413	12438	17605
414	12471	17580
415	12504	17554
416	12537	17527
417	12567	17498
418	12592	17460
419	12628	17439
420	12657	17408
421	12684	17372
422	12709	17336
423	12736	17301
424	12760	17264
425	12794	17239
426	12820	17203
427	12847	17170
428	12875	17137
429	12900	17100
430	12928	17068
431	12955	17033
432	12984	17003
433	13007	16964
434	13033	16928
435	13061	16895
436	13085	16858
437	13109	16820
438	13135	16785
439	13159	16748
440	13180	16707
441	13205	16671
442	13232	16638
443	13260	16605
444	13291	16576
445	13322	16548
446	13352	16519
447	13384	16491
448	13415	16463
449	13447	16435
450	13477	16406
451	13513	16383
452	13547	16358
453	13575	16326
454	13604	16295
455	13634	16265
456	13666	16237
457	13694	16206
458	13718	16168
459	13754	16146
460	13792	16125
461	13823	16097
462	13851	16065
463	13876	16029
464	13905	15998
465	13929	15962
466	13956	15928
467	13982	15894
468	14009	15861
469	14035	15826
470	14064	15796
471	14086	15757
472	14110	15721
473	14134	15684
474	14161	15651
475	14220	15654
476	14253	15628
477	14276	15591
478	14299	15553
479	14326	15520
480	14355	15489
481	14381	15455
482	14401	15415
483	14428	15382
484	14456	15350
485	14482	15316
486	14506	15281
487	14533	15247
488	14563	15218
489	14592	15188
490	14624	15160
491	14655	15131
492	14688	15105
493	14715	15073
494	14741	15038
495	14765	15003
496	14790	14969
497	14819	14938
498	14846	14905
499	14870	14870
500	14896	14837
501	14921	14802
502	14945	14767
503	14969	14731
504	14992	14695
505	15020	14664
506	15052	14636
507	15077	14602
508	15105	14571
509	15136	14542
510	15157	14504
511	15180	14469
512	15203	14433
513	15227	14397
514	15251	14362
515	15279	14332
516	15301	14294
517	15341	14275
518	15364	14239
519	15384	14201
520	15406	14164
521	15432	14131
522	15461	14101
523	15483	14065
524	15508	14031
525	15535	13999
526	15563	13968
527	15592	13938
528	15618	13905
529	15645	13874
530	15671	13841
531	15702	13813
532	15729	13782
533	15753	13747
534	15775	13711
535	15801	13678
536	15823	13642
537	15844	13606
538	15875	13578
539	15902	13546
540	15931	13517
541	15960	13486
542	15985	13454
543	16011	13421
544	16042	13392
545	16066	13359
546	16088	13324
547	16110	13288
548	16133	13253
549	16155	13218
550	16177	13182
551	16198	13146
552	16222	13112
553	16248	13080
554	16274	13049
555	16296	13013
556	16323	12982
557	16348	12949
558	16372	12916
559	16402	12887
560	16430	12857
561	16457	12826
562	16483	12794
563	16510	12763
564	16555	12746
565	16580	12714
566	16603	12679
567	16628	12647
568	16652	12613
569	16674	12579
570	16703	12549
571	16727	12516
572	16753	12484
573	16775	12449
574	16796	12414
575	16819	12380
576	16846	12350
577	16887	12329
578	16914	12298
579	16944	12269
580	16970	12238
581	16994	12205
582	17017	12172
583	17043	12140
584	17067	12107
585	17092	12075
586	17119	12044
587	17141	12010
588	17163	11976
589	17185	11942
590	17207	11908
591	17235	11878
592	17256	11844
593	17278	11809
594	17299	11774
595	17320	11740
596	17341	11706
597	17369	11676
598	17392	11643
599	17417	11611
600	17440	11578
601	17466	11547
602	17491	11516
603	17520	11486
604	17553	11460
605	17582	11431
606	17612	11403
607	17642	11374
608	17673	11346
609	17697	11314
610	17728	11287
611	17755	11256
612	17778	11224
613	17805	11193
614	17831	11162
615	17858	11132
616	17880	11099
617	17904	11067
618	17929	11035
619	17957	11006
620	17976	10970
621	17998	10938
622	18020	10904
623	18048	10875
624	18079	10847
625	18106	10817
626	18134	10787
627	18157	10755
628	18185	10726
629	18213	10696
630	18236	10664
631	18259	10631
632	18285	10601
633	18310	10570
634	18339	10541
635	18365	10510
636	18384	10476
637	18409	10445
638	18443	10419
639	18476	10392
640	18510	10367
641	18541	10339
642	18574	10312
643	18608	10286
644	18638	10258
645	18666	10229
646	18699	10202
647	18731	10174
648	18764	10148
649	18799	10122
650	18833	10096
651	18864	10068
652	18896	10041
653	18922	10011
654	18949	9981
655	18977	9951
656	19018	9928
657	19049	9901
658	19090	9878
659	19121	9850
660	19153	9823
661	19184	9794
662	19218	9768
663	19258	9745
664	19309	9727
665	19340	9699
666	19374	9672
667	19409	9646
668	19443	9619
669	19472	9590
670	19505	9563
671	19533	9534
672	19567	9507
673	19600	9480
674	19636	9454
675	19666	9426
676	19697	9397
677	19735	9372
678	19767	9345
679	19790	9313
680	19814	9281
681	19842	9252
682	19868	9221
