iter	RMSE
0	1.149753557
1	1.021310627
2	0.9636001202
3	0.9635968855
4	0.8675813397
5	0.8226162319
6	0.8226133913
7	0.7507304885
8	0.7054010475
9	0.6725724639
10	0.6434114051
11	0.6160285731
12	0.6128817872
13	0.6128817247
14	0.5858655956
15	0.5561293449
16	0.5539696453
17	0.5275045699
18	0.5008960133
19	0.5008959894
20	0.4775865931
21	0.4679280284
22	0.4635895681
23	0.4546785453
24	0.4355598371
25	0.4277456793
26	0.4097278713
27	0.4053829831
28	0.3956880791
29	0.3862022313
30	0.3738365924
31	0.3686558123
32	0.3625580805
33	0.3546935323
34	0.3392692292
35	0.329588629
36	0.3211461818
37	0.3121201011
38	0.3096054302
39	0.3005647307
40	0.2940787264
41	0.2923068517
42	0.2901672251
43	0.2831830514
44	0.2818120911
45	0.2769860251
46	0.2674653928
47	0.2630543917
48	0.2588412912
49	0.2579144321
50	0.2531246806
51	0.2485850763
52	0.2406915831
53	0.2356554896
54	0.2315954662
55	0.2273964296
56	0.2239844123
57	0.2226027346
58	0.2207238839
59	0.217256689
60	0.2163131301
61	0.2101584426
62	0.208767
63	0.2074566965
64	0.2049266281
65	0.1992934392
66	0.1989312582
67	0.1943016256
68	0.1933782769
69	0.1896500733
70	0.1886517629
71	0.186277797
72	0.1848789328
73	0.1816275099
74	0.1791586248
75	0.1783544584
76	0.1762938638
77	0.1749382985
78	0.170442698
79	0.1699056886
80	0.1661527661
81	0.1649360438
82	0.1644112343
83	0.1642325143
84	0.1640149378
85	0.1636252976
86	0.1627867819
87	0.1607117102
88	0.1605052249
89	0.1588144099
90	0.1575552866
91	0.1568504536
92	0.1564652566
93	0.1543921087
94	0.1526639567
95	0.1516377064
96	0.1495331098
97	0.1489443691
98	0.1462112512
99	0.1448377036
100	0.1433325708
101	0.1421176669
102	0.1418818066
103	0.1410794729
104	0.139540446
105	0.1389214149
106	0.1376570926
107	0.1366169974
108	0.134642413
109	0.1338249321
110	0.1316508783
111	0.1306549641
112	0.1304659704
113	0.1286402597
114	0.127386095
115	0.1270767081
116	0.1263777907
117	0.126127954
118	0.1239372198
119	0.1226927511
120	0.1217192537
121	0.1208478821
122	0.1187978373
123	0.1185736176
124	0.1169090574
125	0.1158938679
126	0.1146974796
127	0.1137640404
128	0.1123510541
129	0.1107984128
130	0.1096964518
131	0.1093052139
132	0.1074419005
133	0.106469121
134	0.1062906344
135	0.1061411573
136	0.1057332794
137	0.1051798052
138	0.1045705778
139	0.1033798569
140	0.1022903171
141	0.1010662299
142	0.1005185526
143	0.09904114833
144	0.09884841027
145	0.09812843116
146	0.0979327773
147	0.09776512847
148	0.0972865268
149	0.09588451597
150	0.09523880369
151	0.09508805921
152	0.09504000516
153	0.09476778245
154	0.09416576296
155	0.09378823628
156	0.09339992195
157	0.09252904151
158	0.09155470167
159	0.09149575637
160	0.09052889633
161	0.09018889567
162	0.08956957724
163	0.08905346006
164	0.08893657965
165	0.08881740323
166	0.08767706197
167	0.08741564154
168	0.08721843749
169	0.08693842574
170	0.08676100602
171	0.08615752158
172	0.08610687993
173	0.08558861514
174	0.08548111997
175	0.08505682961
176	0.08497833767
177	0.08444801847
178	0.08407344114
179	0.08332112694
180	0.08292763485
181	0.08270106923
182	0.08183556846
183	0.08122974005
184	0.08106216909
185	0.08094253641
186	0.08067013988
187	0.08020624205
188	0.07998392692
189	0.07981540195
