Shipment ID,ship_method,vendor_name,date,fc_code,from_postal_code,from_state,from_city,from_latitude,from_longitude,to_postal_code,to_state,to_city,to_latitude,to_longitude,total_vendor_price,weight,volume,cost,$/lb,haversine_distance,manhattan_distance,log_cost,log_weight,log_Hdis,log_Mdis,log_volume,log_TVP,log_TVP/log_weight,across_state,ship_method_type,real_distance,log_distance
FBA17VGZY2ND,ESTES,Lenox,2024-04-05,ORF2,7094,NJ,Secaucus,40.791,-74.0634,23321-1425,VA,Chesapeake,36.81658384974136,-76.45359838146298,13563.0,999.52,155151.5051,167.95,0.168030655,488.0082528047787,649.0547240854837,5.129602813160299,6.908275143828988,6.192379366233847,6.477056550246572,11.9521638160562,9.515174503245529,1.3773589362237877,True,LTL,600.987,6.400235850391267
FBA17XLQXKM1,ESTES,Lenox,2024-05-17,GSO1,8873,NJ,Somerset,40.5007,-74.5013,27284-6855,NC,Kernersville,36.10957785714286,-80.02542199999999,1345.0,48.63,5404.55,18.74,0.385358832,685.8233521810105,970.288648972003,2.9826470340053355,3.9045954895993495,6.532077129873664,6.878623693911504,8.595181482528174,7.204892510204673,1.8452340400936045,True,LTL,847.299,6.74323316798475
FBA17XLQXKMP,ESTES,Lenox,2024-05-17,MGE3,8873,NJ,Somerset,40.5007,-74.5013,30549-2010,GA,Jefferson,34.17690540177291,-83.60294708855054,2250.0,93.52,9201.59,36.04,0.385372113,1067.5230892811803,1507.8228362344887,3.6119984097779785,4.548811452318707,6.974032683586263,7.319085047126856,9.127240245156454,7.719129840906732,1.696955330380201,True,LTL,1259.018,7.13888128555777
FBA17XMBW3G2,ESTES,Lenox,2024-05-17,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,1038.0,164.6,16156.6119,63.44,0.385419198,816.2399385185417,1154.9166832032652,4.165734558308774,5.109575241951159,6.705932734141005,7.052648973281337,9.690146542689426,6.946013991099227,1.359411235217822,True,LTL,978.71,6.887256609504791
FBA17XMBW3GQ,ESTES,Lenox,2024-05-17,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,8625.5,1152.25,38558.53,444.13,0.385445867,816.2399385185417,1154.9166832032652,6.0983663743346295,7.05033932243793,6.705932734141005,7.052648973281337,10.559958559853518,9.062594139821918,1.2854124780888097,True,LTL,978.71,6.887256609504791
FBA17QHYG2M2,ESTES,Lenox,2024-05-30,TEB3,8873,NJ,Somerset,40.5007,-74.5013,08085-4503,NJ,Logan Township,39.708322395416346,-75.31767798495581,1150.0,16.01,2579.04,4.3,0.268582136,112.17716029525256,157.54110458949998,1.667706820558076,2.8338014064077703,4.728954381235739,5.066013894645367,7.855560181671448,7.048386408721883,2.487254891180492,False,LTL,132.833,4.89659275405558
FBA17VQXDCQQ,ESTES,Lenox,2024-05-30,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,2853.5,105.4,22424.67175,28.32,0.268690702,816.2399385185417,1154.9166832032652,3.3782698770184507,4.667205576907544,6.705932734141005,7.052648973281337,10.017961641885254,7.956651975404314,1.7047999802649216,True,LTL,978.71,6.887256609504791
FBA181KFV5R7,ESTES,Lenox,2024-05-30,AVP1,8873,NJ,Somerset,40.5007,-74.5013,18202-9361,PA,Hazle Township,40.92357411523179,-76.05055126251797,5258.25,402.46,59632.58283,76.24,0.189434975,138.78487483793475,177.6006102785479,4.346917457560314,6.000077350206205,4.940104632515513,5.185152085449706,10.995974164665672,8.567743710014138,1.4279388764412664,True,LTL,182.877,5.214267055816901
FBA181KFV5QL,ESTES,Lenox,2024-05-30,AVP1,8873,NJ,Somerset,40.5007,-74.5013,18202-9361,PA,Hazle Township,40.92357411523179,-76.05055126251797,470.0,23.32,168.15,4.41,0.189108062,138.78487483793475,177.6006102785479,1.6882490928583902,3.1912990570979662,4.940104632515513,5.185152085449706,5.130785895226717,6.154858094016418,1.9286372050676404,True,LTL,182.877,5.214267055816901
FBA181KFV5PY,ESTES,Lenox,2024-05-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,6532.0,217.71,68206.72763,41.22,0.189334436,50.39125468158433,68.98092704690085,3.742894042420174,5.387746651374461,3.9394680156036346,4.248222734163899,11.130313145770415,8.78462153484075,1.6304815543989466,False,LTL,71.798,4.287688482297791
