iter	RMSE
431	0.210414156
432	0.2101543792
433	0.2096507656
434	0.2094725644
435	0.208911661
436	0.2086986661
437	0.2084430961
438	0.2079945083
439	0.2078270456
440	0.2076052186
441	0.2072734074
442	0.2070775799
443	0.2068130412
444	0.2066243874
445	0.2065479978
446	0.2062427326
447	0.2059763566
448	0.2056615192
449	0.2053316713
450	0.2052657961
451	0.205063847
452	0.2048243285
453	0.2047770666
454	0.2045068545
455	0.2043213323
456	0.2042377476
457	0.2040712952
458	0.2038841625
459	0.2036832539
460	0.2033215811
461	0.2031271164
462	0.2030114833
463	0.2025576194
464	0.2023468925
465	0.202210417
466	0.2018805459
467	0.2017650134
468	0.2015341532
469	0.2014963964
470	0.2014346842
471	0.2011792984
472	0.2007306882
473	0.2005658169
474	0.200241698
475	0.200055662
476	0.1998616755
477	0.1991798482
478	0.1990980605
479	0.1987702299
480	0.1986712997
481	0.1984894395
482	0.1982432818
483	0.1980129904
484	0.1977192552
485	0.1975279163
486	0.1973901838
487	0.1971321732
488	0.1968220754
489	0.196598183
490	0.1964710489
491	0.1960409636
492	0.1958033549
493	0.195622457
494	0.1954623695
495	0.1952199883
496	0.195133685
497	0.1949041249
498	0.1947484198
499	0.1944424822
500	0.1942527744
501	0.194136187
502	0.1936741401
503	0.1932480771
504	0.1931577289
505	0.1930542342
506	0.1929548194
507	0.1927030942
508	0.1925753991
509	0.1924164926
510	0.1922448273
511	0.1921309541
512	0.1917257734
513	0.1916689038
514	0.191577221
515	0.1912279239
516	0.1911264232
517	0.1907367311
518	0.1904514953
519	0.1903380856
520	0.190246843
521	0.1902251826
522	0.1901046316
523	0.1900213925
524	0.1899550467
525	0.1897966924
526	0.1896485748
527	0.1894134802
528	0.1892851063
529	0.1892067692
530	0.1891454958
531	0.1887236804
532	0.1883823731
533	0.1883135679
534	0.1882613394
535	0.18821795
536	0.1881209485
537	0.1877654774
538	0.1874163832
539	0.187111312
540	0.1870886248
541	0.1868418338
542	0.1867802664
543	0.1866209901
544	0.1862603225
545	0.1859515488
546	0.1858527987
547	0.1858047207
548	0.1857547148
549	0.1856086186
550	0.1855727048
551	0.1853504964
552	0.1853075063
553	0.1850320877
554	0.1848440849
555	0.1848029826
556	0.1847621395
557	0.1844188853
558	0.1843747617
559	0.1842347271
560	0.1841042732
561	0.1840148932
562	0.1839560842
563	0.1838215743
564	0.1832348633
565	0.1831795471
566	0.1830319898
567	0.1826919299
568	0.1825283657
569	0.1824689379
570	0.1822601549
571	0.1820539354
572	0.1820244714
573	0.1818162405
574	0.1817011683
575	0.181602166
576	0.1815170405
577	0.1813542869
578	0.1812716943
579	0.1812026725
580	0.1808578244
581	0.1807772706
582	0.1804806697
583	0.1803670662
584	0.1801828113
585	0.1799292252
586	0.1797340731
587	0.1795690897
588	0.1792637299
589	0.179126733
590	0.179017687
591	0.1789623133
592	0.178925134
593	0.1788340198
594	0.1783999088
595	0.1783032647
596	0.1780727618
597	0.178040092
598	0.1778885115
599	0.1778209291
600	0.1776571726
601	0.1775416808
602	0.1774963911
603	0.1774638843
604	0.1771771199
605	0.1769875466
606	0.1769218504
607	0.1767192089
608	0.1765587282
609	0.1764795002
610	0.1763249347
611	0.1763069517
612	0.1761853332
613	0.1761460503
614	0.1760865948
615	0.175869331
616	0.1757258768
617	0.1755020159
618	0.1753657609
619	0.1752513976
620	0.1752011805
621	0.1751755675
622	0.1749820217
623	0.1746683766
624	0.1745062246
625	0.1742801905
626	0.1740956895
627	0.1738420427
628	0.173574431
629	0.1733922361
630	0.1732643552
631	0.1731137166
632	0.1730708684
633	0.1727875532
634	0.1725406984
635	0.1725097696
636	0.1724923766
637	0.1723771752
638	0.1723207117
639	0.1721290281
640	0.1719304842
641	0.1718450977
642	0.1717823461
643	0.1714272476
644	0.1713878335
645	0.1712838313
646	0.1712716044
647	0.171238059
648	0.1710239779
649	0.1709583486
650	0.170918007
651	0.1707316791
652	0.1705706109
653	0.1703923211
654	0.1702290915
655	0.1701799249
656	0.1700525047
657	0.1699958356
658	0.1699304378
659	0.169775609
660	0.1696297839
661	0.1696165723
662	0.1694317685
663	0.1691048678
664	0.1688307514
665	0.1687571494
666	0.1686625988
667	0.1686223153
668	0.1685417578
669	0.1683696
670	0.1682657571
671	0.1681967682
672	0.1681655523
673	0.1678796784
674	0.1678344595
675	0.1676186223
676	0.1675580786
677	0.167299024
678	0.167257801
679	0.1671394935
680	0.1671021898
681	0.166766652
682	0.1666932932
683	0.1663386587
684	0.1660914016
685	0.1660487448
686	0.1659366468
687	0.1658968848
688	0.165852632
689	0.165671801
690	0.1655955284
691	0.1653435863
692	0.1652877775
693	0.1651158135
694	0.1648890381
695	0.1647664155
696	0.1647216376
697	0.1646708387
698	0.1645779838
699	0.1644904116
700	0.1643761392
701	0.1642934175
702	0.1642640959
703	0.1642341928
704	0.1642257059
705	0.1640569171
706	0.1639812064
707	0.1638797492
708	0.1637151276
709	0.1636795225
710	0.1635663886
711	0.1635432193
712	0.1633370331
713	0.163172221
714	0.1631417821
715	0.162934593
716	0.1628484471
717	0.1628237922
718	0.1627635305
719	0.1627030543
720	0.1625164889
721	0.1624637828
722	0.1623631511
723	0.1623230811
724	0.1621973195
725	0.1620820897
726	0.1619334893
727	0.1618743468
728	0.1618323486
729	0.161689939
730	0.1614736296
731	0.1614022074
732	0.1613754691
733	0.1612427991
734	0.1611380701
735	0.1610695225
736	0.1607532323
737	0.1604798356
738	0.1601667098
739	0.160128301
740	0.1600960824
741	0.1600108847
742	0.1597814688
743	0.1597138871
744	0.1594588652
745	0.1594287684
746	0.1592678349
747	0.1592221126
748	0.1591752574
749	0.1588574542
750	0.1587761166
751	0.1587421835
752	0.1587183181
753	0.158654824
754	0.1586205131
755	0.1583667898
756	0.1582426029
757	0.1581800365
758	0.158121453
759	0.1580534523
760	0.1580209406
761	0.1578704566
762	0.1578230773
763	0.1578098739
764	0.1577703516
765	0.157722273
766	0.1576677702
767	0.1575267107
768	0.1575122639
769	0.1574048543
770	0.1573164104
771	0.1572755431
772	0.1572230642
773	0.1570925256
774	0.1570612711
775	0.1568532953
776	0.1568284255
777	0.1568166558
778	0.1566793346
779	0.1565545521
780	0.1564938523
781	0.1564403818
782	0.1563915667
783	0.156346396
784	0.1563257262
785	0.1562499941
786	0.1561250613
787	0.1560592288
788	0.1559573441
789	0.1559186681
790	0.1555834777
791	0.155571666
792	0.1555152638
793	0.1553342075
794	0.1552637017
795	0.1551659119
796	0.1551245731
797	0.1550895992
798	0.1550540968
799	0.1549170521
