iter	Passed	Remaining
401	16820	16652
402	16862	16611
403	16906	16572
404	16944	16525
405	16979	16477
406	17020	16435
407	17062	16393
408	17099	16346
409	17140	16303
410	17180	16261
411	17222	16219
412	17270	16183
413	17311	16140
414	17346	16092
415	17383	16045
416	17418	15998
417	17470	15965
418	17518	15929
419	17561	15889
420	17604	15848
421	17650	15809
422	17690	15766
423	17739	15731
424	17787	15694
425	17842	15664
426	17896	15633
427	17946	15598
428	17987	15555
429	18039	15522
430	18077	15477
431	18116	15432
432	18151	15384
433	18186	15336
434	18224	15292
435	18261	15245
436	18296	15197
437	18331	15150
438	18366	15103
439	18402	15056
440	18440	15011
441	18478	14966
442	18524	14928
443	18564	14885
444	18600	14838
445	18636	14792
446	18674	14747
447	18709	14700
448	18745	14654
449	18783	14609
450	18822	14565
451	18861	14521
452	18902	14479
453	18938	14433
454	18974	14386
455	19015	14344
456	19052	14299
457	19092	14256
458	19146	14224
459	19185	14180
460	19219	14133
461	19255	14087
462	19297	14045
463	19336	14002
464	19375	13959
465	19417	13917
466	19458	13874
467	19500	13833
468	19548	13796
469	19588	13753
470	19640	13719
471	19682	13677
472	19719	13632
473	19754	13586
474	19796	13545
475	19837	13503
476	19878	13460
477	19920	13418
478	19958	13374
479	20002	13334
480	20037	13288
481	20071	13242
482	20112	13199
483	20151	13156
484	20193	13115
485	20238	13076
486	20275	13031
487	20319	12991
488	20371	12956
489	20418	12917
490	20458	12875
491	20502	12834
492	20539	12790
493	20576	12745
494	20612	12700
495	20652	12658
496	20692	12615
497	20729	12570
498	20769	12528
499	20806	12484
500	20846	12441
501	20891	12401
502	20934	12361
503	20975	12318
504	21018	12278
505	21066	12239
506	21118	12204
507	21169	12168
508	21215	12128
509	21269	12094
510	21319	12057
511	21359	12014
512	21401	11973
513	21442	11930
514	21485	11890
515	21530	11849
516	21575	11810
517	21611	11765
518	21646	11719
519	21685	11676
520	21728	11635
521	21774	11596
522	21815	11554
523	21869	11518
524	21921	11482
525	21965	11442
526	22005	11399
527	22047	11357
528	22099	11321
529	22140	11279
530	22183	11237
531	22218	11192
532	22253	11147
533	22288	11102
534	22322	11056
535	22357	11011
536	22394	10967
537	22429	10923
538	22477	10884
539	22513	10839
540	22550	10795
541	22590	10753
542	22633	10712
543	22668	10667
544	22718	10629
545	22765	10590
546	22805	10548
547	22846	10506
548	22892	10466
549	22939	10426
550	22984	10386
551	23022	10343
552	23058	10299
553	23096	10255
554	23131	10210
555	23165	10165
556	23200	10121
557	23236	10077
558	23282	10037
559	23328	9997
560	23378	9959
561	23419	9917
562	23459	9875
563	23500	9833
564	23539	9790
565	23574	9746
566	23610	9702
567	23646	9658
568	23681	9613
569	23718	9570
570	23761	9529
571	23809	9490
572	23844	9446
573	23886	9404
574	23927	9362
575	23983	9326
576	24034	9288
577	24088	9251
578	24149	9217
579	24204	9181
580	24250	9140
581	24301	9102
582	24356	9065
583	24409	9028
584	24459	8989
585	24509	8950
586	24582	8920
587	24645	8885
588	24706	8850
589	24761	8813
590	24811	8774
591	24890	8745
592	24947	8708
593	25022	8677
594	25070	8637
595	25121	8598
596	25184	8563
597	25251	8529
598	25313	8494
599	25363	8454
600	25426	8419
601	25486	8382
602	25546	8346
603	25611	8310
604	25691	8280
605	25762	8247
606	25825	8211
607	25880	8172
608	25943	8136
609	26007	8100
610	26076	8066
611	26131	8027
