iter	RMSE
279	0.2691442242
280	0.2689158229
281	0.2687399939
282	0.268595045
283	0.2685270859
284	0.2685190201
285	0.2679145603
286	0.2678126196
287	0.2677017066
288	0.2676417628
289	0.2675881747
290	0.2672270944
291	0.2670032681
292	0.2668225455
293	0.2666322163
294	0.2665425723
295	0.2665005336
296	0.2663270907
297	0.2662367144
298	0.2662180418
299	0.2661742119
300	0.2659416468
301	0.2657916285
302	0.2655286601
303	0.2655105493
304	0.2651536297
305	0.2648578776
306	0.2642677142
307	0.2640422292
308	0.2637509939
309	0.2634301511
310	0.2632986843
311	0.2632182525
312	0.2630209641
313	0.2628899416
314	0.2627173738
315	0.2625273179
316	0.2624707979
317	0.2619045422
318	0.2618207534
319	0.2616987548
320	0.2615801684
321	0.2611596557
322	0.2610497377
323	0.2610320499
324	0.2609372542
325	0.2607632059
326	0.2604654385
327	0.260200527
328	0.2600303935
329	0.2598629899
330	0.2597755645
331	0.259256187
332	0.2589571987
333	0.258909199
334	0.2585010841
335	0.2583185723
336	0.2579589906
337	0.2578237176
338	0.2577901447
339	0.2576928163
340	0.2576038736
341	0.2574671399
342	0.2573810172
343	0.2572801412
344	0.2572132262
345	0.2571379925
346	0.2568752022
347	0.2568043241
348	0.2567189055
349	0.2566964043
350	0.2566319357
351	0.2564425108
352	0.256410645
353	0.25639904
354	0.2561899344
355	0.2560548113
356	0.2557768227
357	0.2557044493
358	0.2554909947
359	0.2553833273
360	0.255187602
361	0.2551269681
362	0.2547571991
363	0.2545713395
364	0.2545297219
365	0.254432512
366	0.2543306667
367	0.2540830371
368	0.2540197793
369	0.2536615572
370	0.2534194217
371	0.2532708577
372	0.2531150519
373	0.2529661757
374	0.2527907476
375	0.252652394
376	0.252468726
377	0.2524233985
378	0.2523526229
379	0.25231467
380	0.2520632483
381	0.251890659
382	0.2518659126
383	0.2516579438
384	0.2516270367
385	0.251557783
386	0.2514185949
387	0.2512488305
388	0.2510381622
389	0.2508876053
390	0.2508090756
391	0.2506488287
392	0.2505890286
393	0.2505335767
394	0.2502126447
395	0.2501698351
396	0.2501405812
397	0.2500326377
398	0.249938234
399	0.2498658943
400	0.249817614
401	0.2496022331
402	0.2495501905
403	0.2494403108
404	0.2494257342
405	0.249314825
406	0.24925278
407	0.2490845058
408	0.2490211915
409	0.2488450281
410	0.2487748755
411	0.2486053902
412	0.2484799206
413	0.2483805019
414	0.2482717225
415	0.2481984611
416	0.248194492
417	0.2481305095
418	0.2480342734
419	0.2478921318
420	0.2478867276
421	0.2477497431
422	0.2477213287
423	0.2475913114
424	0.2474881174
425	0.2473379541
426	0.2472030778
427	0.2470390542
428	0.2470210127
429	0.2467556158
430	0.2466630525
431	0.2463945994
432	0.2463723291
433	0.2462394342
434	0.2461393841
435	0.2459763538
436	0.2459542018
437	0.2458410416
438	0.2456815557
439	0.245618609
440	0.2454144146
441	0.2453178149
442	0.2452882654
443	0.2451929313
444	0.2449792694
445	0.2448526904
446	0.2448452979
447	0.2447759284
448	0.2444621954
449	0.2443200143
450	0.2438182581
451	0.2436795749
452	0.2435759955
453	0.2434522625
454	0.2432205152
455	0.2430545747
456	0.2429765814
457	0.2429298601
458	0.2427875491
459	0.2427023912
460	0.2425668383
461	0.2424862182
462	0.2424267127
463	0.2423664543
464	0.2423462428
465	0.2422854774
466	0.242121054
467	0.2419965924
468	0.2416764147
469	0.2416186395
470	0.2415662742
471	0.2415289521
472	0.2414995112
473	0.2413807892
474	0.2413627347
475	0.2413359409
476	0.241232954
477	0.2411931623
478	0.2410789785
479	0.2410197452
480	0.2409179671
481	0.2407214086
482	0.2406412399
483	0.2406132685
484	0.2405550334
485	0.2404642252
486	0.2403910202
487	0.2403570985
488	0.2402842756
489	0.2401056326
490	0.2400515697
491	0.2400185768
492	0.2399182252
493	0.2398706423
494	0.2397620294
495	0.2397186852
496	0.2394776873
497	0.2392733293
498	0.2392447865
499	0.2389859471
500	0.2389323405
501	0.2388906144
502	0.2388710145
503	0.2386597547
504	0.2386350489
505	0.2385782757
506	0.2384712778
507	0.2383351722
508	0.2381368596
509	0.2380335254
510	0.237932561
511	0.2378603554
512	0.2377006009
513	0.2375935388
514	0.2374796818
515	0.2373987132
516	0.2371743306
517	0.2371333436
518	0.2370131969
519	0.2368276232
520	0.2367497085
521	0.2365975563
522	0.2365234722
523	0.2364810139
524	0.2363882945
525	0.2363679881
526	0.2363298546
527	0.2361318929
528	0.2358978015
529	0.2356668465
530	0.2355437994
531	0.2354336356
532	0.2353546092
533	0.2351644741
534	0.2350368681
535	0.2348902415
536	0.2347537513
537	0.2346687419
538	0.234574398
539	0.2340333354
540	0.2339723067
541	0.2339071768
542	0.2338656838
543	0.2337703533
544	0.2337212838
545	0.2336802137
546	0.2336112808
547	0.2334909752
548	0.2334647857
549	0.2333181261
550	0.2331980663
551	0.2331610345
552	0.2330538926
553	0.2328351112
554	0.2327169886
555	0.2326968766
556	0.2326578458
557	0.232619915
558	0.23249721
559	0.2322823459
560	0.2322511267
561	0.2322032353
562	0.2321447521
563	0.2320897306
564	0.231969454
565	0.2318864192
566	0.2318220899
567	0.2316177773
568	0.2313137186
569	0.2312858098
570	0.231167493
571	0.2310947714
572	0.2309707027
573	0.2308216043
574	0.2307606723
575	0.2306297571
576	0.2305549461
577	0.2304796194
578	0.2303385404
579	0.2302813989
580	0.2301122377
581	0.2299874812
582	0.2299683813
583	0.2297163889
584	0.2296407699
585	0.2296356133
586	0.2295395908
587	0.2295099697
588	0.229341484
589	0.229292444
590	0.2291315563
591	0.2290467448
592	0.2289579821
593	0.2289203201
594	0.2287588784
595	0.2286767397
596	0.2286471885
597	0.2285485922
598	0.2284879046
599	0.2283443876
600	0.228293387
601	0.2281771823
602	0.2279877312
603	0.2279334226
604	0.2278934035
605	0.2278333322
606	0.2276973774
607	0.2276558579
608	0.2275535703
609	0.2274425353
610	0.2273932629
611	0.227326218
612	0.2272914575
613	0.2272160925
614	0.2270703574
615	0.2269417148
616	0.2269267758
617	0.2268693642
618	0.226812398
619	0.2266987197
620	0.2265473222
621	0.2264377896
622	0.2263726059
623	0.2262790943
624	0.2262513417
625	0.2261575624
626	0.2260294588
627	0.2259977944
628	0.2258956799
629	0.2257658002
630	0.2256675594
631	0.2256461443
632	0.2254710628
633	0.2254410528
634	0.2253107881
635	0.2252631237
636	0.2251418255
637	0.2251096918
638	0.2250693779
639	0.2249173902
640	0.2247947841
641	0.2247449944
642	0.2247312587
643	0.2245030917
644	0.2243276733
645	0.2242881456
646	0.2241605073
647	0.2240922026
648	0.2239354229
649	0.2238247255
650	0.223697866
651	0.2236642315
652	0.223495497
653	0.2234204289
654	0.2232472937
655	0.2231241034
656	0.2230193833
657	0.2229074863
658	0.2228283241
659	0.2227743696
660	0.2226855383
661	0.2226212975
662	0.2224828975
663	0.2224102521
664	0.2223004705
665	0.2221578718
666	0.2221177469
667	0.2220693732
668	0.2219936137
669	0.2218971663
670	0.2217990858
671	0.2216695164
672	0.22164637
673	0.2215788182
674	0.2215612773
675	0.2215118557
676	0.221400664
677	0.2213702625
678	0.2213208651
679	0.2212606978
680	0.2212059868
681	0.2210565499
682	0.2210137817
683	0.2208412622
684	0.2207522729
685	0.2206949578
686	0.2206158366
687	0.2205629318
688	0.2204809491
689	0.2203181994
690	0.2202343483
691	0.2201863538
692	0.2201285519
693	0.2200901118
694	0.2200539514
695	0.2199825551
696	0.2198646857
697	0.2198042074
698	0.2196994944
699	0.2195840398
700	0.2195171226
701	0.2194640627
702	0.2193253977
703	0.2192766282
704	0.2191294188
705	0.2190934615
706	0.2190750956
707	0.2189689795
708	0.2189069685
709	0.2187910615
710	0.2187147634
711	0.2186000653
712	0.2185541437
713	0.21850647
714	0.2184618968
715	0.2183392997
716	0.2182364426
717	0.2181933037
718	0.2181079483
719	0.2178612587
720	0.2178479168
721	0.2177954862
722	0.2177273745
723	0.2175852197
724	0.2175685982
725	0.2174064158
726	0.2173463009
727	0.2173118419
728	0.2170625084
729	0.2170361393
730	0.216902911
731	0.2167241116
732	0.2166634957
733	0.2165737479
734	0.2165030409
735	0.2164288924
736	0.2162312126
737	0.2161250164
738	0.2160750008
739	0.2160034598
740	0.2158523431
741	0.2158010536
742	0.215775813
743	0.2156226116
744	0.2154389086
745	0.215378341
746	0.2153152256
747	0.2152642946
748	0.2151341209
749	0.2149529442
750	0.2149315223
751	0.2148606897
752	0.2147670508
753	0.2146589754
754	0.2145842663
755	0.2145331926
756	0.2144530603
757	0.2144109102
758	0.2143925769
759	0.2143611118
760	0.2141972905
761	0.2140086015
762	0.2138901387
763	0.2138598519
764	0.2137670363
765	0.2136541996
766	0.2136157029
767	0.2135392904
768	0.2135256212
769	0.2134976046
770	0.2134756139
771	0.2134539745
772	0.2132987085
773	0.2131932488
774	0.2130784134
775	0.2130023253
776	0.2129432154
777	0.2128743191
778	0.2128622295
779	0.2128426773
780	0.2127215016
781	0.2126009513
782	0.2125328855
783	0.2124056563
784	0.2122939075
785	0.2121994838
786	0.2121056736
787	0.2120540079
788	0.2120165604
789	0.2119326759
790	0.2118840622
791	0.2117848871
792	0.2116783202
793	0.2115135646
794	0.2114780397
795	0.2113532921
796	0.2112499279
797	0.2110735883
798	0.2109943639
799	0.2109436698
800	0.2108609418
801	0.2107868578
802	0.2107577212
803	0.2106979933
804	0.2106522116
805	0.2106177809
806	0.2104667597
807	0.2103856419
808	0.210325886
809	0.2102782487
810	0.2101702698
811	0.2101151637
812	0.2100525614
813	0.2099796151
814	0.2098713837
815	0.2097962513
816	0.2097735796
817	0.2097150985
818	0.2096902771
819	0.2095756033
820	0.2094488189
821	0.2093852066
822	0.2093203152
823	0.2092718961
824	0.2091976835
825	0.2091675075
826	0.2091460747
827	0.2091298989
828	0.209100308
829	0.2090233385
830	0.2089357466
831	0.2088765512
832	0.2088126199
833	0.2087362094
834	0.2087325446
835	0.2086588724
836	0.2086288383
837	0.208554464
838	0.208554398
839	0.2084899392
840	0.2084172606
841	0.2084033084
842	0.2083135274
843	0.2082514983
844	0.2081610595
845	0.2081112215
846	0.2080191058
847	0.2078824128
848	0.2078534046
849	0.2077331164
850	0.2076940239
851	0.2074905061
852	0.2074326236
853	0.2073831844
854	0.2072164681
855	0.2071811489
856	0.2070914642
857	0.2070289545
858	0.2070030737
859	0.2069300704
860	0.2068942819
861	0.2067943292
862	0.2067665237
863	0.2067166618
864	0.2067068124
865	0.2066761899
866	0.2065481457
867	0.206438741
868	0.2063705218
869	0.2063201416
870	0.2062512276
871	0.2061991953
872	0.2060689916
873	0.2059824977
874	0.2059499147
875	0.2058571543
876	0.2057611697
877	0.2057366663
878	0.2056287618
879	0.2055602113
880	0.2054246645
881	0.2053749755
882	0.2053038716
883	0.2052676335
884	0.2051978329
885	0.2051594227
886	0.205082313
887	0.2050414854
888	0.2049160819
889	0.2049074236
890	0.2048099999
891	0.2048090158
892	0.2047141287
893	0.2045867345
894	0.2045349232
895	0.2045027975
896	0.2043594773
897	0.2043200207
898	0.2042326721
899	0.2041884125
900	0.2041393897
901	0.2040168263
902	0.2039695031
903	0.2038050769
904	0.2037594344
905	0.2037374881
906	0.203712682
907	0.2036787706
908	0.2036477222
909	0.2035968096
910	0.203515699
911	0.2034568364
912	0.2033760236
913	0.2033384678
914	0.2032621554
915	0.2031460784
916	0.2031089207
917	0.2030292642
918	0.202932835
919	0.2027152275
920	0.2026733276
921	0.2026095276
922	0.2025440553
923	0.2025247222
924	0.2024770824
925	0.202445817
926	0.2023258683
927	0.2021997741
928	0.2021803693
929	0.202112557
930	0.2020961351
931	0.2019684517
932	0.2019279856
933	0.2018800306
934	0.2017736744
935	0.2017423363
936	0.2017120559
937	0.2016112327
938	0.2015489495
939	0.2015059392
940	0.2014596315
941	0.2013392945
942	0.2012957717
943	0.2012506387
944	0.2010876676
945	0.2009934942
946	0.2009307512
947	0.2008911919
948	0.2008691318
949	0.2007974635
950	0.2006896621
951	0.2006370193
952	0.2004544863
953	0.2003891739
954	0.2000873538
955	0.200060592
956	0.2000258103
957	0.1999942133
958	0.1999220343
959	0.1998806163
960	0.199813804
961	0.1997970877
962	0.1997739762
963	0.1997372861
964	0.1997241379
965	0.1996897212
966	0.1995787822
967	0.1995773511
968	0.1995701018
969	0.1995647377
970	0.1995180717
971	0.1994929443
972	0.199425375
973	0.1993672363
974	0.1993487854
975	0.1992933075
976	0.1992803867
977	0.1992002815
978	0.199190463
979	0.1991019588
980	0.1990846121
981	0.1989989873
982	0.1989175435
983	0.1988867453
984	0.1987671915
985	0.1987368814
986	0.1987169856
987	0.1986606739
988	0.1985037168
989	0.198435736
990	0.1983613392
991	0.198255505
992	0.1981287926
993	0.1981104919
994	0.1980837487
995	0.1979787685
996	0.19789693
997	0.1978193187
998	0.1977094999
999	0.1976946639
1000	0.1976773042
1001	0.197624738
1002	0.1975469239
1003	0.1974816581
1004	0.1974091205
1005	0.1972387416
1006	0.1971949953
1007	0.1971000692
1008	0.1970775456
1009	0.1970121759
1010	0.1969955174
1011	0.1969244678
1012	0.1967919534
1013	0.1967205316
1014	0.1966771616
1015	0.1966603371
1016	0.196479904
1017	0.1964611207
1018	0.1963538501
1019	0.1962546922
1020	0.1962158749
1021	0.1961215543
1022	0.1960956676
1023	0.1960793976
1024	0.1959987723
1025	0.1959344192
1026	0.1958623573
1027	0.1958350413
1028	0.1958203406
1029	0.1957861242
1030	0.1956115619
1031	0.1955814228
1032	0.1955660845
1033	0.1955044559
1034	0.1954567932
1035	0.1953985707
1036	0.1953577146
1037	0.1953190136
1038	0.1952399507
1039	0.1951867228
1040	0.195100218
1041	0.1950069378
1042	0.1949635949
1043	0.1949552706
1044	0.1948943549
1045	0.1948889861
1046	0.1948484892
1047	0.1947820586
1048	0.1947508314
1049	0.1947159406
1050	0.1946949557
1051	0.1946778999
1052	0.1946127503
1053	0.1944509373
1054	0.1943571745
1055	0.1943076657
1056	0.1942501814
1057	0.1941845327
1058	0.194162735
1059	0.1941457131
1060	0.1940851937
1061	0.193942174
1062	0.1938398922
1063	0.1937052551
1064	0.193634102
1065	0.1934949757
1066	0.1934523202
1067	0.1934291856
1068	0.1933550177
1069	0.1932923909
1070	0.1932628048
1071	0.1932271556
1072	0.1932023322
1073	0.1931719931
1074	0.1931211843
1075	0.1929533871
1076	0.1929412366
1077	0.1928874558
1078	0.1927856476
1079	0.1927029264
1080	0.1925813499
1081	0.1925192161
1082	0.192452403
1083	0.1924084234
1084	0.1923537056
1085	0.1922398658
1086	0.1921865894
1087	0.192134347
1088	0.1921021667
1089	0.1920354614
1090	0.1919021892
1091	0.1918856542
1092	0.1918002534
1093	0.1917567249
1094	0.1917295851
1095	0.1916544302
1096	0.1916232734
1097	0.1915913034
1098	0.1915561924
1099	0.1914662112
1100	0.191376589
1101	0.1913423601
1102	0.1913056779
1103	0.1912907978
1104	0.1912388316
1105	0.1911925853
1106	0.1911861561
1107	0.1911412738
1108	0.1911224587
1109	0.1910444872
1110	0.1909661759
1111	0.1908930215
1112	0.1908746875
1113	0.1907876699
1114	0.1907459737
1115	0.1906038035
1116	0.1905648708
1117	0.1905424
1118	0.1904897351
1119	0.1904070499
1120	0.1903460294
1121	0.1902379265
1122	0.1901783818
1123	0.1901093446
1124	0.1900755718
1125	0.1900476988
1126	0.1899392405
1127	0.1898643381
1128	0.1898055614
1129	0.1897238294
1130	0.1896905754
1131	0.1896407377
1132	0.1895743474
1133	0.1895190108
1134	0.189406854
1135	0.1893579882
1136	0.1892318527
1137	0.1891598762
1138	0.189130403
1139	0.1890953182
1140	0.1890489758
1141	0.1890347418
1142	0.1890171711
1143	0.189010398
1144	0.1888867659
1145	0.1888119807
1146	0.1885932652
1147	0.1885644708
1148	0.1884992382
1149	0.1884442264
1150	0.1884177355
1151	0.1883186227
1152	0.1882485195
1153	0.1882082243
1154	0.1881151788
1155	0.1880711218
1156	0.1880307702
1157	0.1879989322
1158	0.1879815202
1159	0.187929229
1160	0.1879071818
1161	0.1878483735
1162	0.1878337346
1163	0.1878208622
1164	0.1877976468
1165	0.187785056
1166	0.1877363248
1167	0.1876647564
1168	0.1876013774
1169	0.1875990604
1170	0.1875270324
1171	0.1874182298
1172	0.1873874457
1173	0.1873404974
1174	0.1872650882
1175	0.187230151
1176	0.1871867518
1177	0.1871492102
1178	0.187080395
1179	0.1870606724
1180	0.1870173098
1181	0.1869987736
1182	0.186917167
1183	0.1868695718
1184	0.186864144
1185	0.186776276
1186	0.186740698
1187	0.1867344277
1188	0.1866410586
1189	0.1866227337
1190	0.1865892387
1191	0.1864853994
1192	0.186419265
1193	0.1863936092
1194	0.1863286609
1195	0.1862984795
1196	0.1862749692
1197	0.1862554763
1198	0.1861903902
1199	0.1861663811
1200	0.1861535027
1201	0.1861153566
1202	0.1861102123
1203	0.1860985939
1204	0.1860778792
1205	0.1859552311
1206	0.1858513794
1207	0.1858245807
1208	0.1857437303
1209	0.185655054
1210	0.1856487946
1211	0.1856078428
1212	0.18551806
1213	0.1854647941
1214	0.1853738451
1215	0.1853531931
1216	0.185291211
1217	0.1851515782
1218	0.1850841187
1219	0.1850596573
1220	0.185055035
1221	0.1850040218
1222	0.1849645907
1223	0.1849282318
1224	0.184904329
1225	0.1848205284
1226	0.1848139505
1227	0.1847938416
1228	0.1847236749
1229	0.1846842721
1230	0.1846645027
1231	0.1846597546
1232	0.1846275188
1233	0.1845952766
1234	0.1845682981
1235	0.1844872618
1236	0.1844816413
1237	0.1844480716
1238	0.1844109148
1239	0.1843617393
1240	0.1843486059
1241	0.1843166303
1242	0.1842467748
1243	0.184218155
1244	0.1841924084
1245	0.1841563246
1246	0.1841442355
1247	0.1841342477
1248	0.1841149687
1249	0.1840518254
1250	0.1840008029
1251	0.1839667256
1252	0.18392431
1253	0.1839096023
1254	0.1838078169
1255	0.1837727219
1256	0.1837419664
1257	0.183661273
1258	0.1836421873
1259	0.1836053255
1260	0.1835868778
1261	0.1835432593
1262	0.1834421356
1263	0.183404445
1264	0.1833892029
1265	0.1833651731
1266	0.1833210788
1267	0.1832201997
1268	0.183160526
1269	0.1831390237
1270	0.183051692
1271	0.1830182002
1272	0.1829138542
1273	0.1828663882
1274	0.1828355156
1275	0.1828304927
1276	0.1827583334
1277	0.1826779228
1278	0.1826670033
1279	0.1826361014
1280	0.1826089503
1281	0.1825911757
1282	0.1825619736
1283	0.1825223387
1284	0.1824904343
1285	0.1823556146
1286	0.1822928501
1287	0.1822539387
1288	0.1822265116
1289	0.1821806089
1290	0.1821154208
1291	0.1819208756
1292	0.1819022648
1293	0.181894153
1294	0.181836069
1295	0.1818158384
1296	0.1817748012
1297	0.1817518638
1298	0.1816638385
1299	0.1816406657
1300	0.1815400852
1301	0.1815124987
1302	0.1814558554
1303	0.1813767986
1304	0.1813340397
1305	0.1812446533
1306	0.1812051274
1307	0.1811723884
1308	0.1811578644
1309	0.1811040744
1310	0.1810787619
1311	0.1810256349
1312	0.1809581806
1313	0.1809077108
1314	0.1809031992
1315	0.1808689928
1316	0.1807996481
1317	0.1807360723
1318	0.1806979012
1319	0.1806695758
1320	0.1806016776
1321	0.1805429037
1322	0.1805183538
1323	0.180495947
1324	0.1804887822
1325	0.1804437027
1326	0.1804216452
1327	0.1803869677
1328	0.1803414929
1329	0.1802767311
1330	0.1802236454
1331	0.1802085201
1332	0.1801641805
1333	0.1801465375
1334	0.1800656018
1335	0.1800272201
1336	0.1800187911
1337	0.1799894388
1338	0.1799456423
1339	0.1799108329
1340	0.1798491073
1341	0.1797952977
1342	0.1797147942
1343	0.1797075915
1344	0.179622473
1345	0.1795662987
1346	0.1794078161
1347	0.1793399215
1348	0.1792797599
1349	0.1792456425
1350	0.1790787036
1351	0.1790115189
1352	0.1789536166
1353	0.1788934371
1354	0.17886969
1355	0.1788611562
1356	0.1788204135
1357	0.1787785557
1358	0.1787223967
1359	0.1786315346
1360	0.1786037605
1361	0.1785460258
1362	0.1785325496
1363	0.1784832528
1364	0.1784364517
1365	0.1783816772
1366	0.1782706136
1367	0.1781389236
1368	0.178093245
1369	0.1780776581
1370	0.1780582551
1371	0.1779663114
1372	0.1779034629
1373	0.1778653949
1374	0.1778622504
1375	0.1778473921
1376	0.1778151088
1377	0.1776988922
1378	0.1776544532
1379	0.1775617573
1380	0.1774817611
1381	0.1774129423
1382	0.1773525027
1383	0.1773370555
1384	0.1773133319
1385	0.1772140839
1386	0.1771728915
1387	0.1770124494
1388	0.1769658872
1389	0.1768744918
1390	0.1768604246
1391	0.1768357353
1392	0.1767884622
1393	0.176783249
1394	0.1767752335
1395	0.1767018927
1396	0.1766420048
1397	0.1766343129
1398	0.1766082297
1399	0.1765454647
