iter	Passed	Remaining
679	19563	14960
680	19592	14931
681	19618	14900
682	19655	14878
683	19685	14850
684	19714	14821
685	19741	14791
686	19768	14761
687	19794	14730
688	19824	14702
689	19853	14674
690	19880	14644
691	19919	14622
692	19943	14590
693	19968	14559
694	19990	14525
695	20013	14492
696	20046	14466
697	20080	14441
698	20108	14412
699	20137	14383
700	20165	14354
701	20191	14323
702	20219	14294
703	20252	14268
704	20280	14239
705	20311	14212
706	20337	14181
707	20359	14148
708	20382	14115
709	20403	14081
710	20426	14048
711	20448	14015
712	20471	13982
713	20495	13950
714	20516	13916
715	20543	13886
716	20567	13854
717	20591	13823
718	20613	13789
719	20638	13758
720	20662	13727
721	20684	13694
722	20706	13661
723	20733	13631
724	20758	13600
725	20787	13572
726	20820	13546
727	20859	13523
728	20888	13496
729	20911	13463
730	20938	13434
731	20967	13405
732	21000	13379
733	21029	13351
734	21057	13321
735	21084	13292
736	21109	13261
737	21135	13231
738	21162	13201
739	21188	13171
740	21222	13146
741	21251	13117
742	21276	13086
743	21299	13054
744	21318	13020
745	21338	12986
746	21364	12955
747	21385	12922
748	21407	12889
749	21427	12856
750	21448	12823
751	21469	12790
752	21495	12760
753	21528	12734
754	21558	12706
755	21582	12675
756	21606	12644
757	21630	12613
758	21662	12586
759	21689	12557
760	21718	12528
761	21743	12498
762	21768	12467
763	21798	12440
764	21822	12408
765	21849	12379
766	21884	12354
767	21923	12331
768	21961	12308
769	21994	12282
770	22018	12251
771	22041	12219
772	22066	12189
773	22090	12158
774	22113	12126
775	22142	12098
776	22176	12072
777	22203	12043
778	22227	12012
779	22254	11983
780	22283	11955
781	22309	11924
782	22341	11898
783	22368	11868
784	22390	11836
785	22412	11805
786	22435	11773
787	22461	11743
788	22484	11712
789	22510	11682
790	22534	11651
791	22561	11622
792	22589	11593
793	22614	11563
794	22648	11538
795	22679	11510
796	22711	11483
797	22740	11455
798	22769	11427
799	22801	11400
800	22834	11374
801	22865	11347
802	22897	11320
803	22928	11293
804	22958	11265
805	22987	11236
806	23019	11210
807	23054	11185
808	23093	11161
809	23121	11132
810	23146	11102
811	23168	11070
812	23189	11038
813	23210	11006
814	23235	10976
815	23260	10946
816	23284	10915
817	23313	10887
818	23339	10857
819	23365	10827
820	23390	10797
821	23420	10769
822	23447	10740
823	23477	10712
824	23504	10683
825	23525	10652
826	23548	10621
827	23577	10592
828	23598	10561
829	23622	10530
830	23657	10505
831	23684	10475
832	23710	10446
833	23739	10418
834	23774	10392
835	23805	10365
836	23828	10334
837	23860	10307
838	23883	10276
839	23910	10247
840	23941	10220
841	23969	10191
842	24000	10163
843	24030	10136
844	24055	10106
845	24082	10077
846	24118	10051
847	24147	10023
848	24171	9993
849	24202	9965
850	24229	9936
851	24252	9906
852	24276	9875
853	24306	9847
854	24330	9817
855	24361	9790
856	24391	9762
857	24420	9734
858	24445	9704
859	24471	9674
860	24496	9644
861	24526	9617
862	24561	9591
863	24595	9565
864	24627	9537
865	24658	9510
866	24689	9482
867	24723	9456
868	24754	9429
869	24783	9400
870	24809	9371
871	24836	9341
872	24861	9312
873	24887	9282
874	24914	9253
875	24943	9225
876	24972	9197
877	25000	9168
878	25029	9140
879	25057	9111
880	25082	9081
881	25112	9054
882	25138	9024
883	25169	8997
884	25196	8968
885	25225	8940
886	25255	8912
887	25284	8883
888	25310	8854
889	25338	8825
890	25365	8796
891	25394	8768
892	25420	8739
893	25451	8711
894	25481	8683
895	25518	8657
896	25552	8631
897	25582	8603
898	25610	8574
899	25642	8547
900	25671	8519
901	25700	8490
902	25728	8462
903	25770	8438
904	25801	8410
905	25828	8381
906	25858	8353
907	25888	8325
908	25922	8298
909	25954	8271
910	25988	8244
911	26021	8217
912	26048	8188
913	26074	8158
914	26103	8130
915	26132	8102
916	26162	8074
917	26192	8045
918	26222	8017
919	26252	7989
920	26283	7962
921	26316	7934
922	26348	7907
923	26379	7879
924	26409	7851
925	26436	7822
926	26463	7793
927	26486	7763
928	26518	7735
929	26550	7708
930	26583	7681
931	26613	7652
932	26642	7624
933	26673	7596
934	26706	7569
935	26735	7540
936	26765	7512
937	26793	7483
938	26820	7454
939	26848	7426
940	26880	7398
941	26910	7370
942	26939	7342
943	26970	7313
944	27000	7285
945	27031	7257
946	27064	7230
947	27097	7203
948	27133	7176
949	27161	7147
950	27194	7120
951	27228	7093
952	27261	7065
953	27291	7037
954	27317	7008
955	27345	6979
956	27376	6951
957	27408	6923
958	27442	6896
959	27473	6868
960	27504	6840
961	27542	6814
962	27574	6786
963	27607	6758
964	27637	6730
965	27669	6702
966	27700	6674
967	27729	6645
968	27761	6618
969	27793	6590
970	27820	6561
971	27843	6531
972	27873	6502
973	27902	6474
974	27932	6446
975	27962	6417
976	27992	6389
977	28023	6361
978	28057	6333
979	28089	6305
980	28125	6278
981	28150	6249
982	28172	6219
983	28195	6189
984	28222	6160
985	28246	6130
986	28268	6100
987	28290	6070
988	28322	6042
989	28345	6012
990	28369	5983
991	28391	5952
992	28414	5923
993	28435	5893
994	28457	5863
995	28478	5832
996	28499	5802
997	28521	5772
998	28548	5743
999	28570	5714
1000	28592	5684
1001	28615	5654
1002	28637	5624
1003	28662	5595
1004	28684	5565
1005	28715	5537
1006	28737	5507
1007	28764	5478
1008	28789	5449
1009	28812	5420
1010	28837	5390
1011	28863	5362
1012	28886	5332
1013	28912	5303
1014	28934	5273
1015	28960	5244
1016	28986	5215
