iter	RMSE
162	0.3772261408
163	0.3767333772
164	0.3754350494
165	0.3738210063
166	0.3732874355
167	0.3721050087
168	0.37107361
169	0.368087008
170	0.3669336555
171	0.3659605827
172	0.3652609456
173	0.3635418512
174	0.3609809317
175	0.3602721425
176	0.3582459612
177	0.3571827389
178	0.3563504299
179	0.355103108
180	0.3540896252
181	0.3515386404
182	0.3506686975
183	0.3493509532
184	0.3476506086
185	0.3467913995
186	0.3448714014
187	0.3439914927
188	0.3420051847
189	0.3404916337
190	0.3391984663
191	0.3381172086
192	0.3369954102
193	0.3343726989
194	0.3323342388
195	0.33114309
196	0.3307597179
197	0.3295417691
198	0.3280654157
199	0.3272119854
200	0.326335907
201	0.3252435887
202	0.3227387835
203	0.3214776352
204	0.320831003
205	0.3189501445
206	0.3167012582
207	0.3153295248
208	0.3139413012
209	0.3130222298
210	0.3104738801
211	0.3088601174
212	0.3071833911
213	0.3050899087
214	0.3032220265
215	0.3025102548
216	0.3001974401
217	0.2995240911
218	0.2992551814
219	0.2976301401
220	0.2961479307
221	0.2940532813
222	0.2933072594
223	0.2925051668
224	0.291838312
225	0.2905797581
226	0.289867311
227	0.289405839
228	0.2883630268
229	0.2876118103
230	0.2869433235
231	0.2859205949
232	0.2847625085
233	0.2836898053
234	0.2826912685
235	0.280726165
236	0.2786720399
237	0.2780045904
238	0.2773838461
239	0.2765414763
240	0.2756971465
241	0.2750466429
242	0.2745392116
243	0.2737725029
244	0.2729298575
245	0.2716670133
246	0.2697810585
247	0.269127765
248	0.2674666825
249	0.2671095734
250	0.266511264
251	0.2653345172
252	0.2647236053
253	0.2643029032
254	0.2627503127
255	0.2620953756
256	0.2609728556
257	0.2597826361
258	0.258369004
259	0.2576792147
260	0.2570777788
261	0.2559746305
262	0.254641055
263	0.2539261596
264	0.2535202628
265	0.2526591719
266	0.2520943139
267	0.2517116251
268	0.2506632151
269	0.249825508
270	0.249215993
271	0.2487656451
272	0.2474323098
273	0.2463576167
274	0.2451309532
275	0.244046767
276	0.2436125388
277	0.2425370079
278	0.2422154462
279	0.2418940127
280	0.2415914572
281	0.2411228414
282	0.2400621448
283	0.2396908746
284	0.2382855563
285	0.2372480085
286	0.2370271214
287	0.2368531942
288	0.2359521078
289	0.2356526854
290	0.2346402653
291	0.234149513
292	0.2338541061
293	0.2331114003
294	0.2328352367
295	0.2325445528
296	0.2314819585
297	0.2309067325
298	0.2305373837
299	0.2302832987
300	0.2300050106
301	0.2296465195
302	0.2290970861
303	0.2287084575
304	0.2275188506
305	0.2264305895
306	0.2259076265
307	0.2256444818
308	0.2252744472
309	0.2250903208
310	0.2248555647
311	0.2246571976
312	0.2244335094
313	0.2242936536
314	0.2238706085
315	0.2232106357
316	0.2229038148
317	0.2227110383
318	0.2224465589
319	0.2222651545
320	0.2221608354
321	0.2219347764
322	0.2218058262
323	0.2214861523
324	0.2208853926
325	0.2207602867
326	0.2196937363
327	0.2196148128
328	0.2188150692
329	0.2178458021
330	0.2176691914
331	0.2171670212
332	0.2168315536
333	0.2161852464
334	0.2154328426
335	0.2147309576
336	0.2145073361
337	0.2139136196
338	0.2130663977
339	0.212522685
340	0.2122404574
341	0.2121298348
342	0.2120239269
343	0.2118870981
344	0.2114608584
345	0.2109676507
346	0.2104335791
347	0.2102626558
348	0.2101277436
349	0.2099664381
350	0.2095674907
351	0.2092074628
352	0.2088148838
353	0.2085690843
354	0.208334605
355	0.2082654176
356	0.2077567046
357	0.2069799458
358	0.2066998977
359	0.2059008565
360	0.2050664188
361	0.2044407325
362	0.203993062
363	0.2037613544
364	0.2032319625
365	0.20313035
366	0.2028761071
367	0.2023964176
368	0.2017934889
369	0.2012684568
370	0.2007767284
371	0.2001808522
372	0.2001121796
373	0.2000396869
374	0.199839706
375	0.1995406349
376	0.1994461962
377	0.1993391867
378	0.1991382439
379	0.1989011139
380	0.1982949836
381	0.1978014832
382	0.1974366209
383	0.1969146673
384	0.1966433168
385	0.196193033
386	0.1957627094
387	0.1951986602
388	0.1947284049
389	0.1945240388
390	0.1942072519
391	0.1936733529
392	0.1934756843
393	0.1932225756
394	0.1931366978
395	0.1930756036
396	0.1927699267
397	0.1923094554
398	0.1920620705
399	0.1920023403
400	0.1916928589
401	0.1914462202
402	0.1911219455
403	0.1904817534
404	0.1899261403
405	0.1897061239
406	0.1896468434
407	0.1892072018
408	0.1889531468
409	0.188842825
410	0.1883470626
411	0.1882294895
412	0.1880608173
413	0.1878178767
414	0.187747701
415	0.1876870844
416	0.1874256145
417	0.1869396492
418	0.1868843139
419	0.1865612934
420	0.1860592834
421	0.1856435746
422	0.1852426761
423	0.1850400709
424	0.1849418359
425	0.1848881908
426	0.1845569511
427	0.1844737366
428	0.1842997782
429	0.1842484431
430	0.1839084637
431	0.1838294478
432	0.1835884749
433	0.1833713016
434	0.1826313236
435	0.1823626381
436	0.1820187955
437	0.1819372445
438	0.1818740848
439	0.1815405222
440	0.1811552371
441	0.180951911
442	0.1808969713
443	0.1806600283
444	0.1805689274
445	0.1805050492
446	0.1804295728
447	0.1802299333
448	0.1800407015
449	0.1797613234
450	0.1793528929
451	0.1789237864
452	0.1787495342
453	0.1786098369
454	0.1782685046
455	0.1780363063
456	0.1778941977
457	0.1776185903
458	0.1771321157
459	0.1769426326
460	0.1768214888
461	0.1766958461
462	0.1765243247
463	0.1760408187
464	0.1758567904
465	0.1756842122
466	0.1756009902
467	0.1753024081
468	0.1750711237
469	0.1747654565
470	0.1744420509
471	0.1742499254
472	0.1742014762
473	0.1741255437
474	0.1740721245
475	0.1738678554
476	0.1736273076
477	0.1735162758
478	0.1733098957
479	0.1729142522
480	0.1725308501
481	0.1722259961
482	0.1721193115
483	0.1720761981
484	0.1720182292
485	0.1717563004
486	0.171691019
487	0.1715620473
488	0.1713153704
489	0.171196107
490	0.1711271046
491	0.1709844556
492	0.1708074536
493	0.1707317039
494	0.1703033622
495	0.1701975312
496	0.1699429154
497	0.169721651
498	0.1696365354
499	0.1695447841
500	0.1693614029
501	0.1691150852
502	0.1689648767
503	0.1689124578
504	0.1687486046
505	0.1685472409
506	0.1683513782
507	0.1680306207
508	0.1679360196
509	0.1678421617
510	0.1677769688
511	0.1676462345
512	0.1675729613
513	0.1675393228
514	0.1673576326
515	0.1672858151
516	0.1670585187
517	0.1669091919
518	0.1668720585
519	0.1664590717
520	0.1663514623
521	0.1663159575
522	0.1662142554
523	0.1661782465
524	0.1660716903
525	0.1659102542
526	0.1652592744
527	0.1652243633
528	0.1651559226
529	0.1649998591
530	0.1647920383
531	0.1643388637
532	0.1643050076
533	0.1642294682
534	0.1641491766
535	0.1637542716
536	0.1634832262
537	0.1632008007
538	0.1626711372
539	0.1625399308
540	0.162112959
541	0.1619128162
542	0.1617692017
543	0.1614941428
544	0.1613366286
545	0.1612835297
546	0.1611872609
547	0.1607585923
548	0.1606814375
549	0.1606475288
550	0.16054145
551	0.1603293503
552	0.1602287883
553	0.1601774512
554	0.1599336516
555	0.1598614568
556	0.159590892
557	0.1594757419
558	0.15929088
559	0.1589122865
560	0.1586479448
561	0.1586222024
562	0.1585787913
563	0.158405852
564	0.1581924314
565	0.1578831757
566	0.1578401022
567	0.1575599779
568	0.1575093619
569	0.1571814856
570	0.1568491243
571	0.1567973999
572	0.1567587929
573	0.1567272558
574	0.1566532779
575	0.1566065036
576	0.1564182441
577	0.1562671997
578	0.1561131368
579	0.1560688555
580	0.1560212352
581	0.1559902648
582	0.1557717524
583	0.1556228417
584	0.1554429413
585	0.1552490391
586	0.1550992746
587	0.1549820856
588	0.1549370196
589	0.1548937913
590	0.154762264
591	0.1546060448
592	0.1543054335
593	0.1541918415
594	0.1539491397
595	0.1539383703
596	0.1537920094
597	0.1536560127
598	0.1536255436
599	0.15359585
600	0.1535447948
601	0.1534483604
602	0.1533799896
603	0.1531191782
604	0.15301851
605	0.152903768
606	0.1528649687
607	0.1527733508
608	0.1526628656
609	0.1521496751
610	0.1521221447
611	0.1518246548
612	0.1514421437
613	0.1514106914
614	0.151370363
615	0.1513068056
616	0.1509819777
617	0.150905832
618	0.1508254169
619	0.1506914114
620	0.1503847183
621	0.1502146873
622	0.1499893921
623	0.14988704
624	0.1498363567
625	0.1497577499
626	0.1496899149
627	0.1496280893
628	0.1493763828
629	0.1493388444
630	0.1491710976
631	0.1491424299
632	0.1490850595
633	0.1487868775
634	0.1485283484
635	0.1484775942
636	0.1483721067
637	0.1482633297
638	0.1481954427
639	0.1480230062
640	0.1479969639
641	0.1477355416
642	0.1476793294
643	0.1475856317
644	0.147302693
645	0.1472384854
646	0.1470930392
647	0.1470656403
648	0.1469867931
649	0.1469574263
650	0.1467346239
651	0.1466466496
652	0.1466202569
653	0.1465747761
654	0.1465414528
655	0.1465164534
656	0.1461506412
657	0.1459788739
658	0.1457701635
659	0.145733041
660	0.1456082836
661	0.145541333
662	0.1454744355
663	0.1453389415
664	0.1450226552
665	0.1449480395
666	0.1448805206
667	0.1448411861
668	0.144555857
669	0.1440419584
670	0.1440089908
671	0.1439951303
672	0.1439405667
673	0.1437797838
674	0.1435443315
675	0.1432566522
676	0.1432061951
677	0.1431696582
678	0.1429710182
679	0.1426342848
680	0.142524922
681	0.1424908543
682	0.1424120131
683	0.142163686
684	0.1420404222
685	0.1419998914
686	0.1419761957
687	0.1417999159
688	0.1417320252
689	0.1416848714
690	0.1414177648
691	0.1413760843
692	0.1411860664
693	0.1411660462
694	0.1410552475
695	0.1408271428
696	0.1407885355
697	0.1407033841
698	0.1406799555
699	0.1402340767
700	0.1401926816
701	0.1399716785
702	0.1398515705
703	0.1396912047
704	0.1394443429
705	0.139239929
706	0.1389152934
707	0.1385242367
708	0.1383649214
709	0.1383165164
710	0.1380899117
711	0.1379610929
712	0.1378923578
713	0.1377467408
714	0.1377220085
715	0.1375607369
716	0.1375086603
717	0.1373487378
718	0.1373262235
719	0.1372800043
720	0.1372698434
721	0.1372317207
722	0.1372032085
723	0.1368365026
724	0.1366408597
725	0.1365497901
726	0.1364871228
727	0.1361410912
728	0.1360217146
729	0.1359994525
730	0.1358586024
731	0.1357188332
732	0.1355967066
733	0.1354064888
734	0.1351579237
735	0.1347712222
736	0.1346440834
737	0.1345613824
738	0.1342136444
739	0.1341158159
740	0.1339619093
741	0.1339527506
742	0.1338420672
743	0.1337374238
744	0.133712051
745	0.1336046346
746	0.1333146684
747	0.1332899387
748	0.1331957112
749	0.1329060027
750	0.1327678223
751	0.1326310804
752	0.1324516161
753	0.1321350462
754	0.1321144617
755	0.132034184
756	0.1320061132
757	0.1319844338
758	0.1319161021
759	0.1317266091
760	0.1316048231
761	0.1315317541
762	0.1314748949
763	0.1313087979
764	0.1312772382
765	0.1311608451
766	0.1311191871
767	0.1310987618
768	0.1309619564
769	0.1309138439
770	0.1308026222
771	0.130783024
772	0.1305902866
773	0.1305569586
774	0.130537615
775	0.1303825987
776	0.1301653788
777	0.1299756879
778	0.1299650994
779	0.1297899556
780	0.1297486401
781	0.1296201168
782	0.1295966689
783	0.1295410848
784	0.1295129326
785	0.129494188
786	0.1292183941
787	0.1290962492
788	0.1289478937
789	0.1288027564
790	0.1285028125
791	0.1284243713
792	0.1282656226
793	0.1281638608
794	0.1281216161
795	0.1280514049
796	0.127936254
797	0.1277570134
798	0.1276723707
799	0.1276523755
800	0.1275501241
801	0.1275080174
802	0.1274799029
803	0.1273832736
804	0.127308791
805	0.1272717451
806	0.1271790054
807	0.1271584017
808	0.1271339863
809	0.1271154794
810	0.1270607523
811	0.1270072813
812	0.1269920904
813	0.1268884071
814	0.1268793051
815	0.1267190667
816	0.1267101547
817	0.1266677924
818	0.1266115172
819	0.1265693435
820	0.126450712
821	0.1263342453
822	0.1263257373
823	0.1262581355
824	0.1259478661
825	0.1258250495
826	0.1258052754
827	0.1255650975
828	0.1255000557
829	0.1254748939
830	0.1253738946
831	0.1252966494
832	0.1252287805
833	0.1251923501
834	0.1251656809
835	0.124921943
836	0.1248490696
837	0.1248356906
838	0.1248018719
839	0.124654983
840	0.1245451026
841	0.1245372962
842	0.1245002569
843	0.1244802769
844	0.1244579363
845	0.1243422894
846	0.1242274109
847	0.1240865036
848	0.1238430439
849	0.123623712
850	0.1233563568
851	0.1231728186
852	0.1231510843
853	0.1230759287
854	0.122944005
855	0.1229270267
856	0.1228878893
857	0.1228108536
858	0.1226900054
859	0.1226549184
860	0.1226233689
861	0.1225672462
862	0.1224482044
863	0.1224346682
864	0.1223768377
865	0.1222363664
866	0.1221642324
867	0.1220927559
868	0.1218754346
869	0.1216907078
870	0.1216533867
871	0.1215428616
872	0.1213777754
873	0.1213446098
874	0.1212342911
875	0.121171499
876	0.1211356147
877	0.1211003863
878	0.1210832761
879	0.1210149459
880	0.1209289805
881	0.1206478373
882	0.1205162142
883	0.1204141089
884	0.1202630301
885	0.1200318502
886	0.1198540745
887	0.1198376716
888	0.1195624166
889	0.1193753511
890	0.1192665709
891	0.1192541833
892	0.1190413078
893	0.1188625166
894	0.1187834016
895	0.1186222039
896	0.1185824296
897	0.1184593167
898	0.1183776653
899	0.1182827244
900	0.1182757226
901	0.1182402633
902	0.118147345
903	0.1180803696
904	0.1180683649
905	0.1180403671
906	0.1178510176
907	0.1176912297
908	0.1176312228
909	0.117417618
910	0.1173151412
911	0.1171804701
912	0.1170130624
913	0.1168487054
914	0.1167885297
915	0.1166186988
916	0.1165230741
917	0.1164359535
918	0.1162184535
919	0.1160562925
920	0.1159703849
921	0.1158190413
922	0.1157501486
923	0.1156562083
924	0.1156445168
925	0.1154804203
926	0.1153452321
927	0.1151393526
928	0.1151087051
929	0.1150208092
930	0.1148928409
931	0.1148594978
932	0.1148326871
933	0.114739588
934	0.1144886867
935	0.1144844914
936	0.1143362937
937	0.11431213
938	0.1142978567
939	0.114277629
940	0.1140877194
941	0.1139994749
942	0.1138992744
943	0.1137652007
944	0.1137584302
945	0.113723673
946	0.1135742089
947	0.1135305881
948	0.1135200875
949	0.1134973055
950	0.1134759932
951	0.1133214859
952	0.1132154153
953	0.113185878
954	0.1131703126
955	0.1130304209
956	0.112893353
957	0.1127521021
958	0.1127319593
959	0.112675896
960	0.112551632
961	0.1123703639
962	0.1123400473
963	0.1122603377
964	0.1122413237
965	0.1121573614
966	0.1121139086
967	0.1120882341
968	0.1120099873
969	0.1119884616
970	0.1119783508
971	0.1119601019
972	0.1117188966
973	0.1115727187
974	0.111561229
975	0.1113483821
976	0.1112705533
977	0.111184532
978	0.1111333422
979	0.1109907063
980	0.1109083129
981	0.1108772465
982	0.1108706602
983	0.1107375194
984	0.1105411772
985	0.1105312635
986	0.1105061024
987	0.1104106979
988	0.1103519166
989	0.1103248267
990	0.1103161291
991	0.1102169803
992	0.1101380078
993	0.1101296908
994	0.1100719382
995	0.1099761035
996	0.1099598475
997	0.1097719992
998	0.1096965109
999	0.1096449431
1000	0.1094652484
1001	0.1094423474
1002	0.1094281666
1003	0.1094162322
1004	0.109405796
1005	0.109383643
1006	0.1092397753
1007	0.1090998196
1008	0.1090193597
1009	0.1089887439
1010	0.1088891322
1011	0.1087905829
1012	0.1087388972
1013	0.1085878104
1014	0.1085455091
1015	0.1084633884
1016	0.108377121
1017	0.1083226054
1018	0.1082860006
1019	0.1082423374
1020	0.1082356996
1021	0.108201531
1022	0.1080715682
1023	0.1080549545
1024	0.1080411697
1025	0.1080352498
1026	0.1079593789
1027	0.1078822017
1028	0.1077682243
1029	0.1075807358
1030	0.1075223445
1031	0.1074997636
1032	0.1074080661
1033	0.10740158
1034	0.1073559447
1035	0.1071513274
1036	0.1071234845
1037	0.1069562876
1038	0.1067826188
1039	0.1066947204
1040	0.1065310805
1041	0.1065016138
1042	0.1064931587
1043	0.1063357041
1044	0.1062469305
1045	0.1061766314
1046	0.1061137235
1047	0.1060630214
1048	0.1060395113
1049	0.1059307473
1050	0.1058343301
1051	0.1057948784
1052	0.1057739457
1053	0.1055968989
1054	0.1055029155
1055	0.1054661485
1056	0.1054308617
1057	0.1053341613
1058	0.1052765168
1059	0.1052709055
1060	0.1052248198
1061	0.1052114705
1062	0.1052039486
1063	0.1051428483
1064	0.1049346582
1065	0.1047574439
1066	0.104631942
1067	0.1045136124
1068	0.1044896828
1069	0.1043528782
1070	0.1042537052
1071	0.1041428532
1072	0.1041331385
1073	0.1041137696
1074	0.103942089
1075	0.1038760291
1076	0.1038357826
1077	0.1038198785
1078	0.1038086225
1079	0.1036432591
1080	0.1036338284
1081	0.1034889667
1082	0.1033563506
1083	0.1033367307
1084	0.1031770281
1085	0.1031705821
1086	0.1029984705
1087	0.102933646
1088	0.1028283821
1089	0.1026938721
1090	0.1026785291
1091	0.1026658026
1092	0.1025281182
1093	0.1025124357
1094	0.102463208
1095	0.1024016879
1096	0.1023446039
1097	0.1021762411
1098	0.1021409137
1099	0.1019553584
1100	0.1018198125
1101	0.1017135662
1102	0.1015928924
1103	0.1015781052
1104	0.1015677687
1105	0.1014874915
1106	0.1014468191
1107	0.1014241612
1108	0.1014089545
1109	0.1012144681
1110	0.1010968481
1111	0.1010491118
1112	0.100988246
1113	0.1008851073
1114	0.1008177477
1115	0.1007725895
1116	0.1007329787
1117	0.1006536877
1118	0.1005807077
1119	0.1005360489
1120	0.1003374383
1121	0.1003007179
1122	0.1002235552
1123	0.1001805553
1124	0.100137765
1125	0.1001231211
1126	0.100040956
1127	0.09997858636
1128	0.09991255891
1129	0.09987592162
1130	0.0998467877
1131	0.09983766151
1132	0.09979863626
1133	0.09969228822
1134	0.09958180148
1135	0.09946935868
1136	0.09944943895
1137	0.09938917869
1138	0.09931435258
1139	0.0992414208
1140	0.09922736406
1141	0.09920760996
1142	0.09908349315
1143	0.09898525393
1144	0.09885302866
1145	0.09877516242
1146	0.09869055056
1147	0.098553855
1148	0.09853347125
1149	0.09847350016
1150	0.09845508248
1151	0.09834317068
1152	0.09832944731
1153	0.09830732365
1154	0.09823139154
1155	0.09816247378
1156	0.09805095896
1157	0.09798188524
1158	0.0979583436
1159	0.09786270114
1160	0.09777964308
1161	0.09777437588
1162	0.09765376826
1163	0.09762367762
1164	0.09761867341
1165	0.09755167333
1166	0.09735277286
1167	0.09729416595
1168	0.09726236922
1169	0.0971921212
1170	0.09711433228
1171	0.09703180511
1172	0.09697461584
1173	0.09691858687
1174	0.09691197729
1175	0.09681474163
1176	0.09668560592
1177	0.09659202557
1178	0.0965807116
1179	0.09652694666
1180	0.09649477493
1181	0.09647083298
1182	0.09635710768
1183	0.09634251073
1184	0.096324694
1185	0.09623214458
1186	0.09619894621
1187	0.09611363303
1188	0.09608037876
1189	0.09596857857
1190	0.09587559309
1191	0.09581729179
1192	0.09579277594
1193	0.09576690382
1194	0.09562002096
1195	0.09556589733
1196	0.09552115104
1197	0.0954225859
1198	0.09537472024
1199	0.095351231
